uid,object_id,seen,description
4141407a-afd7-4d54-946c-4d98f55216d8,20,no,spheres sticking to cone
4141407a-afd7-4d54-946c-4d98f55216d8,1,no,im not sure how to describe this
4141407a-afd7-4d54-946c-4d98f55216d8,30,no,clover shaped
4141407a-afd7-4d54-946c-4d98f55216d8,22,no,mushroom shaped
4141407a-afd7-4d54-946c-4d98f55216d8,21,no,butterfly shaped
4141407a-afd7-4d54-946c-4d98f55216d8,29,no,looks like a ring with cubes on the side
4141407a-afd7-4d54-946c-4d98f55216d8,9,no,looks like a house
4141407a-afd7-4d54-946c-4d98f55216d8,15,no,purple stick going through the flower-shaped sticks
4141407a-afd7-4d54-946c-4d98f55216d8,17,no,im not sure how to describe this
4141407a-afd7-4d54-946c-4d98f55216d8,4,no,3 squares gaurding sticks
4141407a-afd7-4d54-946c-4d98f55216d8,8,no,octagon hole in the middle of circle
4141407a-afd7-4d54-946c-4d98f55216d8,25,no,a stick figure shaped
4141407a-afd7-4d54-946c-4d98f55216d8,23,no,triangle surrounded by cubes on each side
4141407a-afd7-4d54-946c-4d98f55216d8,12,no,two sphere and oval with handles
6392d5ce-e2a8-4b30-a537-6150926f67ea,5,no,object with a cone shaped nose
6392d5ce-e2a8-4b30-a537-6150926f67ea,18,yes,similar to a barbecue grill
6392d5ce-e2a8-4b30-a537-6150926f67ea,4,no,3d object made of cubes
6392d5ce-e2a8-4b30-a537-6150926f67ea,27,no,v-shaped object with a base
c867d840-0c31-4a32-8dbd-feac41c50f7c,13,no,This object is for holding two circular shaped objects.
6392d5ce-e2a8-4b30-a537-6150926f67ea,15,yes,snowflake or organic compounds
c867d840-0c31-4a32-8dbd-feac41c50f7c,25,yes,It looks like a sign/post
6392d5ce-e2a8-4b30-a537-6150926f67ea,19,yes,pillar
c867d840-0c31-4a32-8dbd-feac41c50f7c,9,yes,House
6392d5ce-e2a8-4b30-a537-6150926f67ea,2,yes,weights 
c867d840-0c31-4a32-8dbd-feac41c50f7c,21,no,It is the shape of a sand timer but flattened. There is also a pole on both sides
6392d5ce-e2a8-4b30-a537-6150926f67ea,29,no,object made with cylinders and cubes
c867d840-0c31-4a32-8dbd-feac41c50f7c,12,yes,Shaped like a bug
6392d5ce-e2a8-4b30-a537-6150926f67ea,24,yes,links used in construction/building
6392d5ce-e2a8-4b30-a537-6150926f67ea,25,yes,street sign 
c867d840-0c31-4a32-8dbd-feac41c50f7c,17,no,It is the shape of three ring pops inside a larger ring pop
6392d5ce-e2a8-4b30-a537-6150926f67ea,23,no,triangular object with rectangular prims on each flat side 
c867d840-0c31-4a32-8dbd-feac41c50f7c,29,no,It appears to be two squares and a house shape object on a ring
c867d840-0c31-4a32-8dbd-feac41c50f7c,27,yes,Antibody
c867d840-0c31-4a32-8dbd-feac41c50f7c,8,yes,Tool for unscrewing nails
c867d840-0c31-4a32-8dbd-feac41c50f7c,5,yes,Lighthouse
6392d5ce-e2a8-4b30-a537-6150926f67ea,12,no,object made of connected ovoid and sphere
6392d5ce-e2a8-4b30-a537-6150926f67ea,14,yes,bench?
c867d840-0c31-4a32-8dbd-feac41c50f7c,6,no,It is a ring shape with a triangular and flattened slab embedded in the corner
6392d5ce-e2a8-4b30-a537-6150926f67ea,21,no,hourglass shaped object 
6392d5ce-e2a8-4b30-a537-6150926f67ea,26,yes,molecule or compound
c867d840-0c31-4a32-8dbd-feac41c50f7c,23,no,This object is of three slabs attached to each side of a triangular shape.
6392d5ce-e2a8-4b30-a537-6150926f67ea,6,no,cylindrical object with an opening 
c867d840-0c31-4a32-8dbd-feac41c50f7c,19,yes,This is similar to the kids toy where you stack circular rings on a stick
c867d840-0c31-4a32-8dbd-feac41c50f7c,1,no,A mac and cheese shape on top of a boat shape with two half circles on the side of the boat shape
6392d5ce-e2a8-4b30-a537-6150926f67ea,16,no,object made of two connected pentagrams
c867d840-0c31-4a32-8dbd-feac41c50f7c,28,no,A circle with two rounded squares embedded on the sides
6392d5ce-e2a8-4b30-a537-6150926f67ea,30,yes,3d gift boxes that open up 
6392d5ce-e2a8-4b30-a537-6150926f67ea,13,yes,piano
c867d840-0c31-4a32-8dbd-feac41c50f7c,18,no,Two triangular shapes laid flat and touching on one side. Two half circular shapes attached in the middle
6392d5ce-e2a8-4b30-a537-6150926f67ea,9,yes,looks like a house
c867d840-0c31-4a32-8dbd-feac41c50f7c,30,no,Heart shapes all attached at the bottom
6392d5ce-e2a8-4b30-a537-6150926f67ea,3,yes,nut/screw/bolt
c867d840-0c31-4a32-8dbd-feac41c50f7c,22,no,A rounded x shape with circles at each leg
6392d5ce-e2a8-4b30-a537-6150926f67ea,11,yes,ninja star
c867d840-0c31-4a32-8dbd-feac41c50f7c,4,no,Shape of a dumbbell with a square on top and two circles attached to the side of the square
c867d840-0c31-4a32-8dbd-feac41c50f7c,16,yes,Dumbbell
6392d5ce-e2a8-4b30-a537-6150926f67ea,22,no,two bent cylinders joined together in the shape of an x with bulbs on all four ends 
6392d5ce-e2a8-4b30-a537-6150926f67ea,8,yes,stop sign 
c867d840-0c31-4a32-8dbd-feac41c50f7c,7,yes,Seesaw
c867d840-0c31-4a32-8dbd-feac41c50f7c,24,yes,Seesaw
c867d840-0c31-4a32-8dbd-feac41c50f7c,11,no,Star shape with circles coming out the middle and a square on both sides
6392d5ce-e2a8-4b30-a537-6150926f67ea,20,no,conical shape with protruding bulbs 
6392d5ce-e2a8-4b30-a537-6150926f67ea,7,yes,snowman
c867d840-0c31-4a32-8dbd-feac41c50f7c,15,yes,Star shape
6392d5ce-e2a8-4b30-a537-6150926f67ea,28,yes,street sign
6392d5ce-e2a8-4b30-a537-6150926f67ea,17,yes,fire hydrant
c867d840-0c31-4a32-8dbd-feac41c50f7c,10,no,Rounded tip with 5 stubbs
6392d5ce-e2a8-4b30-a537-6150926f67ea,10,yes,cartoon character 
c867d840-0c31-4a32-8dbd-feac41c50f7c,26,yes,A character from mario party
c867d840-0c31-4a32-8dbd-feac41c50f7c,3,yes,Screw
6392d5ce-e2a8-4b30-a537-6150926f67ea,1,yes,rainbow
c867d840-0c31-4a32-8dbd-feac41c50f7c,20,no,A crayon shaped tip with little stubs coming out from each side
c867d840-0c31-4a32-8dbd-feac41c50f7c,14,yes,A house shape
c867d840-0c31-4a32-8dbd-feac41c50f7c,2,no,Flattened dumbbell with rounded ends
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,23,no,Upside down triangle with boxes on each side
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,25,no,x with a line directly down it and another going into/out of the paper. All lines are cylinders
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,15,yes,same as object 2 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,28,no,half circles with small boxes in between leaving a small square in the middle 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,1,no,red rainbow over rounded half box with 2 semi circles on sides
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,20,no,pencil eraser with 4 protrusions 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,23,yes,same as object 1 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,9,no,house with extended roof and extra triangles on side
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,16,no,2 flat house outlines with small pentagon piece connecting them and some blobs 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,10,no,thumb tack with extra grip 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,26,no,alien with shoes
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,14,no,sand with hotdog on top of 3 rectangular bases
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,13,no,triangle with other side triangles and 2 green things riding on top 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,27,no,slingshot 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,12,no,2 eggs connected on sides
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,2,no,piston with circles 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,21,no,hourlglass with line 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,4,no,3 cubes with tube and circle on top 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,19,no,piston with cylinder through it 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,30,no,hearts intersecting
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,11,no,supernova
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,24,no,tire with ears
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,22,no,4 rocks with X shape connecting them 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,5,no,rocketship 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,8,no,ice cream with hole in it 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,6,no,colorado logo 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,17,no,crown with 3 spikes 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,7,no,tree man 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,3,no,grinder top 
4ebe2d75-34da-4361-8c7d-08d4ad2cc744,29,no,"circle with 3 boxes, top one is pointy "
113d7bd0-6c96-48a8-99a5-c251af90acc1,18,no,"There are two 3d triangles side by side, with smooth tips facing the opposite way. In between them is a square like object that has multiple indents."
113d7bd0-6c96-48a8-99a5-c251af90acc1,23,no,There is an upside down triangle with a triangular shaped hole in the middle. Then rectangular shaped objects connected to each side of the triangle.
113d7bd0-6c96-48a8-99a5-c251af90acc1,7,no,This looks like a smooth shaped tree with a smoothly carved tree trunk going through the middle of it.
113d7bd0-6c96-48a8-99a5-c251af90acc1,2,no,"It looks similar to a toilet paper holder. With two spheres on the end connected to flatter circles, and connected by a cylinder."
113d7bd0-6c96-48a8-99a5-c251af90acc1,22,no,It looks similar to an X written with bubble font.
113d7bd0-6c96-48a8-99a5-c251af90acc1,19,no,"It looks like the head of the ""toss n catch the ball wooden toy""."
113d7bd0-6c96-48a8-99a5-c251af90acc1,14,no,"There are three long and skinny rectangles, and stacked on top of it is a long rectangle with a curved top. Then on top of that is a long, skinny oval."
113d7bd0-6c96-48a8-99a5-c251af90acc1,12,no,This looks like a sphere and egg connected by a hollow octagon.
113d7bd0-6c96-48a8-99a5-c251af90acc1,11,no,There is a square with sides that curve in with a square in the middle of it. Then there is 4 small spheres in the middle of each side of the bigger square.
113d7bd0-6c96-48a8-99a5-c251af90acc1,21,no,The object looks like a flat hourglass (or butterfly wings) with two rectangles on each side of it.
113d7bd0-6c96-48a8-99a5-c251af90acc1,13,no,It looks like a triangle with a flat top and on that flat top is two circular objects. On the side are two triangles connected to each side of the bigger triangle.
113d7bd0-6c96-48a8-99a5-c251af90acc1,3,no,"There it is an hexagon, and on top of that are three triangles (each triangle is touching by there points). On top of that is a smaller hexagon that is really lengthy."
113d7bd0-6c96-48a8-99a5-c251af90acc1,8,no,There is a square that is holding up. What looks like a an oval connected to a circle with a pentagon shaped hole..
113d7bd0-6c96-48a8-99a5-c251af90acc1,26,no,"There is a large sphere with three pairs of what looks like flattened circles stuck together, sticking out the side of it."
113d7bd0-6c96-48a8-99a5-c251af90acc1,1,no,The bottoms looks like a smooth upside down trapezoid with and oval through the middle. On top of that is something shaped like a rainbow.
113d7bd0-6c96-48a8-99a5-c251af90acc1,16,no,There are two pentagons connect by a smaller pentagon. On the side of each pentagon looks a crooked cylinder.
113d7bd0-6c96-48a8-99a5-c251af90acc1,30,no,"This looks like four hearts connected at the tips, and on each side are these things that look like combined circles with indents on the ends."
113d7bd0-6c96-48a8-99a5-c251af90acc1,28,no,This looks like two half circles separated by two puffy looking squares.
113d7bd0-6c96-48a8-99a5-c251af90acc1,4,no,"This looks like three squares. Two on the bottom, and one on the top, and the one on the top has a cylinder going through it. The ones on the bottom are connected by another cylinder."
113d7bd0-6c96-48a8-99a5-c251af90acc1,27,no,This looks like a hexagon on top of a square. Then on opposite sides of the hexagon are two objects that look similar to really thick wooden pencils with no erasers.
113d7bd0-6c96-48a8-99a5-c251af90acc1,15,no,"Looks like three cylinders that have curved sides, and they're all connected through the middle. Then there is one more cylinder that goes through the point where the other three cylinders are connected."
113d7bd0-6c96-48a8-99a5-c251af90acc1,5,no,"This looks like a half circle with a stump sticking out of the middle. Then, on top of that is a round, looking trapezoid, with another round, looking trapezoid on top of that."
113d7bd0-6c96-48a8-99a5-c251af90acc1,25,no,"This is a cylinder, shaped object, and the bottom of the cylinder is inside the middle of a circle. With the top of the cylinder going through an octagon."
113d7bd0-6c96-48a8-99a5-c251af90acc1,17,no,The bottom looks like half a circle that has been sawed down to have flat pieces. Then on top of it is a 3 objects that looks 2 smooth 3d objects connected to each other.
113d7bd0-6c96-48a8-99a5-c251af90acc1,9,no,This looks like a triangle with a smooth tip on top of a rectangle. Then on each side of a triangle is a smaller triangle. It looks like a house.
113d7bd0-6c96-48a8-99a5-c251af90acc1,6,no,"This looks like a circle, but a fourth of it is missing. Then in place of the missing piece is a triangle and a weirdly shaped rectangle."
113d7bd0-6c96-48a8-99a5-c251af90acc1,20,no,This looks like a mushroom with things growing out each side of it.
113d7bd0-6c96-48a8-99a5-c251af90acc1,10,no,"This looks like an upside down tulip that hasn't bloomed yet. Then there are tiny spheres on each side of it, and one sitting on top of it."
113d7bd0-6c96-48a8-99a5-c251af90acc1,29,no,"This looks like a hollow circle, and on each side of it are is a square. Then, on top of it looks like a square that has a pyramid on top of it."
113d7bd0-6c96-48a8-99a5-c251af90acc1,24,no,"This looks like a flat sphere, and on each side of it is what it looks like a crooked cylinder pointing upwards."
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,11,yes,Looks like a cartoon twinkling star
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,15,yes,looks like a flower 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,9,yes,looks like a house
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,6,no,circle with side missing and two shapes added on the side
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,7,yes,looks like a bird 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,27,yes,Looks like a helmet
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,3,yes,looks like a tables lying on its side
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,21,no,weird shape
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,24,no,weird shape
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,23,yes,hazard sign
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,25,yes,sign post
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,5,no,very wierd shape 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,10,yes,fire hydrant
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,4,no,three rectangles stuck together. Bar connecting the bottom two. Circle in the middle of the top rectangle
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,1,yes,Rainbow
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,30,yes,four leaf clover
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,20,yes,cone
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,16,yes,dumbbell
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,26,no,weird egg shape. three pretrusions of circles with circles stacked on top.
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,14,no,three rectangles far apart. one shape lying on top. cylindrical shape lying on weird shape.
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,2,yes,toy
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,18,no,two triangles horizontally connected. sandwiched by two weird shapes 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,19,no,cylindrical shape. weird shapes in between.
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,13,no,weird shape with two circles on top
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,12,no,eggs shape on top of circle. two handles on the side.
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,22,yes,an X
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,8,yes,bolt
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,28,no,weird sahpe sandwiching two round cornered squares
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,29,yes,a ring
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,17,no,weird shape as base with 3 weird shapes pertruding out the top
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,15,yes,Asterisk
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,19,yes,spinning top
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,26,no,Ball with 3 columns projecting from it
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,7,no,Pear with two cylinders passing through it perpendicularly
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,16,yes,Seat
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,3,yes,Flower
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,12,no,Two round shapes with handles on the sides
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,2,yes,Weight
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,23,no,Triangle with 3 rectangles
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,21,no,Blue mat with popsicle sticks on the sides
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,24,yes,Foam roller for tense muscles
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,13,yes,Ice cream sundae
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,6,yes,Donut
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,5,yes,Children's stacker toy
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,9,yes,House
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,30,yes,Four-leaf clover
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,17,yes,Helmet/crown
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,14,yes,Parking lot
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,29,no,Circle with 3 gems
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,11,yes,Diamond shape
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,27,yes,The letter Y
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,22,yes,The letter X
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,25,yes,Holy cross
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,1,yes,Rainbow arch over a grassy field
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,28,yes,Ice cream sandwich
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,18,yes,Pastry
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,4,yes,Children's toy blocks
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,10,yes,Fidget toy button
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,20,yes,Fire hydrant
d8b6abf7-ed34-4e12-bb25-8f41b5afdbad,8,yes,Screw
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,4,no,3 blocks stacked on top of eachother with a cylinder going through the top block and a rectangular piece connecting the bottom two blocks
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,27,no,Y shaped object with 2 prism bases
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,26,no,ball with circular legs sticking out from it
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,3,no,hexagonal shape with smaller hexagon sticking out the front
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,30,no,hearts stuck together
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,24,no,y shape with cylinder in center
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,28,no,circle with two blocks in the middle
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,18,no,clover shape with triangles in the center
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,23,no,hollow triangle with rectangular prisms on each side
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,25,no,t shape with circular base
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,10,no,round point with buttons
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,14,no,3 rectangle bases with prism on top 
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,17,no,octogonal prism with 3 points sticking out of the top
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,16,no,pentagons connected by rectangular piece
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,5,no,circular base with triangular levels on top
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,1,no,rainbow shape on top of rounded trapezoid base
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,6,no,round wheel with triangle and blocks 
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,8,no,circle with pentagon cut out on top of black hexagon base
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,29,no,cubes and prism looped on circular ring
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,19,no,circular prisms around cylinder
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,15,no,spikey round shape
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,2,no,circular prisms connected by cylinder with round buttons on ends
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,9,no,rectangular base with triangular caps 
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,12,no,oval on top of sphere with bars connecting
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,22,no,balls and tubes joined together in an x shape
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,13,no,trapezoidal prism with triangular prisms on sides and circular buttons on top
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,21,yes,chromosome model
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,11,no,4 point star with buttons in each gap 
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,7,yes,cartoon tree
0c6be3bd-e5d0-4deb-90c9-93d53b32c3a7,20,no,rounded cone with spheres around the sides
b04e7e73-5106-4a69-be16-c3435c3d2f9c,21,yes,butterfly
b04e7e73-5106-4a69-be16-c3435c3d2f9c,23,no,an upside down triangle with three rectangles along the side
b04e7e73-5106-4a69-be16-c3435c3d2f9c,14,yes,a table
b04e7e73-5106-4a69-be16-c3435c3d2f9c,5,yes,tree
b04e7e73-5106-4a69-be16-c3435c3d2f9c,24,no,a circle with a bent cylinder running through it
b04e7e73-5106-4a69-be16-c3435c3d2f9c,8,yes,dyson hairdryer
b04e7e73-5106-4a69-be16-c3435c3d2f9c,22,no,"two irregular shapes faced towards each other, symmetrical "
b04e7e73-5106-4a69-be16-c3435c3d2f9c,9,yes,house
b04e7e73-5106-4a69-be16-c3435c3d2f9c,29,no,circle with shapes around it
b04e7e73-5106-4a69-be16-c3435c3d2f9c,16,yes,dumbbell
b04e7e73-5106-4a69-be16-c3435c3d2f9c,26,yes,toy
b04e7e73-5106-4a69-be16-c3435c3d2f9c,28,no,circle with rectangles in between 
b04e7e73-5106-4a69-be16-c3435c3d2f9c,13,no,triangle with shapes around it
b04e7e73-5106-4a69-be16-c3435c3d2f9c,19,yes,dumbbell
b04e7e73-5106-4a69-be16-c3435c3d2f9c,2,yes,door knob
b04e7e73-5106-4a69-be16-c3435c3d2f9c,18,no,triangles with shapes running through it
b04e7e73-5106-4a69-be16-c3435c3d2f9c,30,yes,four leaf clover
b04e7e73-5106-4a69-be16-c3435c3d2f9c,20,no,cone with circles protruding
b04e7e73-5106-4a69-be16-c3435c3d2f9c,3,yes,doorknob
b04e7e73-5106-4a69-be16-c3435c3d2f9c,25,yes,street sign
b04e7e73-5106-4a69-be16-c3435c3d2f9c,1,yes,rainbow
b04e7e73-5106-4a69-be16-c3435c3d2f9c,15,yes,star
b04e7e73-5106-4a69-be16-c3435c3d2f9c,4,no,"rectangles with cylinder and circle, kind of similar to a playground"
b04e7e73-5106-4a69-be16-c3435c3d2f9c,17,yes,toothbrush holder
b04e7e73-5106-4a69-be16-c3435c3d2f9c,10,no,i round circle with circles on it
b04e7e73-5106-4a69-be16-c3435c3d2f9c,7,no,a irregular shape with a cylinder running through it
b04e7e73-5106-4a69-be16-c3435c3d2f9c,27,no,a hexagon and two protruding shapes
b04e7e73-5106-4a69-be16-c3435c3d2f9c,12,no,an oval and circle on top held with some irregular shapes
b04e7e73-5106-4a69-be16-c3435c3d2f9c,6,no,a circle cut with a rectangle and triangle
b04e7e73-5106-4a69-be16-c3435c3d2f9c,11,yes,a star
481f0583-2f60-4ae2-822a-fbdbd0169978,20,no,Cone with circle bottom with studs on the edges
481f0583-2f60-4ae2-822a-fbdbd0169978,19,no,cylinder with circle and two other shapes attached
481f0583-2f60-4ae2-822a-fbdbd0169978,5,yes,toy stand
481f0583-2f60-4ae2-822a-fbdbd0169978,23,no,triangle with three rectangles
481f0583-2f60-4ae2-822a-fbdbd0169978,29,no,circle with two squares and a oddly shaped square on top
481f0583-2f60-4ae2-822a-fbdbd0169978,24,yes,jewelry pendant
481f0583-2f60-4ae2-822a-fbdbd0169978,8,yes,screw
481f0583-2f60-4ae2-822a-fbdbd0169978,30,yes,four leaf clover
481f0583-2f60-4ae2-822a-fbdbd0169978,12,no,"circle, oval attached"
481f0583-2f60-4ae2-822a-fbdbd0169978,9,yes,house
481f0583-2f60-4ae2-822a-fbdbd0169978,25,yes,toy
481f0583-2f60-4ae2-822a-fbdbd0169978,7,yes,duck
481f0583-2f60-4ae2-822a-fbdbd0169978,6,no,semi-circle with things on top
481f0583-2f60-4ae2-822a-fbdbd0169978,26,yes,bop it
481f0583-2f60-4ae2-822a-fbdbd0169978,14,yes,house
481f0583-2f60-4ae2-822a-fbdbd0169978,27,yes,jewelry pendant
481f0583-2f60-4ae2-822a-fbdbd0169978,1,yes,mushroom
481f0583-2f60-4ae2-822a-fbdbd0169978,4,yes,weight
481f0583-2f60-4ae2-822a-fbdbd0169978,3,yes,flower
481f0583-2f60-4ae2-822a-fbdbd0169978,22,yes,x-chromosome
481f0583-2f60-4ae2-822a-fbdbd0169978,16,yes,townhouse
481f0583-2f60-4ae2-822a-fbdbd0169978,10,yes,villi
481f0583-2f60-4ae2-822a-fbdbd0169978,11,yes,star
481f0583-2f60-4ae2-822a-fbdbd0169978,18,yes,couch
481f0583-2f60-4ae2-822a-fbdbd0169978,15,yes,candy
481f0583-2f60-4ae2-822a-fbdbd0169978,17,no,studs on a triangular object
481f0583-2f60-4ae2-822a-fbdbd0169978,28,yes,airpods
481f0583-2f60-4ae2-822a-fbdbd0169978,2,yes,weight
481f0583-2f60-4ae2-822a-fbdbd0169978,21,no,merged triangles with a long stripe
481f0583-2f60-4ae2-822a-fbdbd0169978,13,yes,bench
8e585db9-54f8-4902-8684-35897403ac63,24,yes,It looks like a wheel that could be attached to a scooter or shopping cart
8e585db9-54f8-4902-8684-35897403ac63,8,no,It looks like an open round object on top of a stick
8e585db9-54f8-4902-8684-35897403ac63,28,yes,It kind of looks like a sandwich 
8e585db9-54f8-4902-8684-35897403ac63,9,yes,It looks like a house
8e585db9-54f8-4902-8684-35897403ac63,21,yes,It looks like a butterfly
8e585db9-54f8-4902-8684-35897403ac63,22,yes,It looks like the letter X
8e585db9-54f8-4902-8684-35897403ac63,18,no,It just looks like two objects being surrounded or wrapped in another two objects
8e585db9-54f8-4902-8684-35897403ac63,23,no,It just looks like a triangle with three rectangular objects on each side
8e585db9-54f8-4902-8684-35897403ac63,10,yes,"Looks like a clown (two ears, the nose, and a hat on top)"
8e585db9-54f8-4902-8684-35897403ac63,6,no,Looks like the letter O with a triangle and another object replacing part of the letter O
8e585db9-54f8-4902-8684-35897403ac63,29,yes,Kind of looks like a diamond ring
8e585db9-54f8-4902-8684-35897403ac63,1,yes,Kind of looks like a bag
8e585db9-54f8-4902-8684-35897403ac63,16,yes,Kind of looks like a hand weight 
8e585db9-54f8-4902-8684-35897403ac63,15,yes,Looks like one of the pieces from the game jacks 
